"","df71.POC1000","df71.Longitude","df71.Latitude"
"9586",0.635697556912585,-135.5,-42.5
"9587",0.592875131197771,-134.5,-42.5
"9588",0.597408792682056,-133.5,-42.5
"9589",0.60825674126381,-132.5,-42.5
"9590",0.602151277713822,-131.5,-42.5
"9591",0.594556123565746,-130.5,-42.5
"9592",0.634657190442116,-129.5,-42.5
"9593",0.688867526584744,-128.5,-42.5
"9594",0.654173864386073,-127.5,-42.5
"9595",0.617734260435402,-126.5,-42.5
"9596",0.594625884852359,-125.5,-42.5
"9597",0.544483148760843,-124.5,-42.5
"9598",0.540500867745605,-123.5,-42.5
"9599",0.525028682627191,-122.5,-42.5
"9600",0.540581689449228,-121.5,-42.5
"9601",0.57794409831694,-120.5,-42.5
"9602",0.574264452569188,-119.5,-42.5
"9603",0.574539861962508,-118.5,-42.5
"9604",0.583629562021239,-117.5,-42.5
"9605",0.610104858231265,-116.5,-42.5
"9606",0.624631336668565,-115.5,-42.5
"9607",0.592372241756254,-114.5,-42.5
"9608",0.55022092928859,-113.5,-42.5
"9609",0.583106501242753,-112.5,-42.5
"9610",0.596684356960255,-111.5,-42.5
"9611",0.585856119294179,-110.5,-42.5
"9612",0.591370845461756,-109.5,-42.5
"9613",0.59890700938645,-108.5,-42.5
"9614",0.579960641545053,-107.5,-42.5
"9615",0.550464584765179,-106.5,-42.5
"9616",0.534929860863644,-105.5,-42.5
"9617",0.535418645106005,-104.5,-42.5
"9618",0.570584736500012,-103.5,-42.5
"9619",0.571372231748943,-102.5,-42.5
"9620",0.546842498897574,-101.5,-42.5
"9621",0.53710917319289,-100.5,-42.5
"9622",0.549215264588829,-99.5,-42.5
"9623",0.523766290577206,-98.5,-42.5
"9624",0.566111911836936,-97.5,-42.5
"9625",0.555309100830482,-96.5,-42.5
"9626",0.550072867291502,-95.5,-42.5
"9627",0.519409137909661,-94.5,-42.5
"9628",0.549068761006082,-93.5,-42.5
"9629",0.539886082449598,-92.5,-42.5
"9630",0.545723678644655,-91.5,-42.5
"9631",0.558627322058745,-90.5,-42.5
"9632",0.56450095028732,-89.5,-42.5
"9633",0.539232422123477,-88.5,-42.5
"9634",0.544185422768907,-87.5,-42.5
"9635",0.577930495698175,-86.5,-42.5
"9636",0.598170753608706,-85.5,-42.5
"9637",0.696766972202986,-84.5,-42.5
"9638",0.737797122184086,-83.5,-42.5
"9639",0.858413550458456,-82.5,-42.5
"9640",0.961181379557077,-81.5,-42.5
"9641",0.981971533993832,-80.5,-42.5
"9642",1.37045459033882,-79.5,-42.5
"9643",2.85478437512988,-78.5,-42.5
"9644",3.22071898536064,-77.5,-42.5
"9645",4.09392170543596,-76.5,-42.5
"9646",6.82736665166425,-75.5,-42.5
"9647",12,-74.5,-42.5
"9648",12,-58.5,-42.5
"9649",4.20844086068725,-57.5,-42.5
"9650",5.08989444549171,-56.5,-42.5
"9651",7.76170217163704,-55.5,-42.5
"9652",6.99196559323328,-54.5,-42.5
"9653",7.68554625562161,-53.5,-42.5
"9654",6.67293991182309,-52.5,-42.5
"9655",6.44539365778554,-51.5,-42.5
"9656",6.0354288456509,-50.5,-42.5
"9657",5.65329655463159,-49.5,-42.5
"9658",6.64822457476349,-48.5,-42.5
"9659",5.44725693316512,-47.5,-42.5
"9660",5.9427588105881,-46.5,-42.5
"9661",5.25557211434407,-45.5,-42.5
"9662",5.45487564341663,-44.5,-42.5
"9663",3.90586132260431,-43.5,-42.5
"9664",3.83807858371459,-42.5,-42.5
"9665",3.50868918490758,-41.5,-42.5
"9666",3.25210703570035,-40.5,-42.5
"9667",3.29840080269388,-39.5,-42.5
"9668",3.06643506900606,-38.5,-42.5
"9669",3.28492569935204,-37.5,-42.5
"9670",3.88877608528657,-36.5,-42.5
"9671",3.98103881988447,-35.5,-42.5
"9672",3.84547675918591,-34.5,-42.5
"9673",3.32699620209322,-33.5,-42.5
"9674",3.59408941510525,-32.5,-42.5
"9675",3.81568640326327,-31.5,-42.5
"9676",4.17514248764484,-30.5,-42.5
"9677",3.43884268020746,-29.5,-42.5
"9678",3.50276856737221,-28.5,-42.5
"9679",3.46815388474493,-27.5,-42.5
"9680",3.59667162569114,-26.5,-42.5
"9681",4.09716347766926,-25.5,-42.5
"9682",3.77380544120219,-24.5,-42.5
"9683",3.69975869232529,-23.5,-42.5
"9684",3.09178180903147,-22.5,-42.5
"9685",3.22534149506896,-21.5,-42.5
"9686",2.79617280703819,-20.5,-42.5
"9687",2.37524258824689,-19.5,-42.5
"9688",1.86419342451299,-18.5,-42.5
"9689",1.61199909304127,-17.5,-42.5
"9690",1.6454354838591,-16.5,-42.5
"9691",2.04078049288254,-15.5,-42.5
"9692",2.33068493584174,-14.5,-42.5
"9693",2.29321978839599,-13.5,-42.5
"9694",2.29253156863657,-12.5,-42.5
"9695",1.89161429178042,-11.5,-42.5
"9696",1.88386752353215,-10.5,-42.5
"9697",1.64691329845478,-9.5,-42.5
"9698",1.36826821145496,-8.5,-42.5
"9699",1.28665428002406,-7.5,-42.5
"9700",1.39742047717933,-6.5,-42.5
"9701",1.4940964189877,-5.5,-42.5
"9702",1.50730132598494,-4.5,-42.5
"9703",1.31236285356543,-3.5,-42.5
"9704",1.2589309467243,-2.5,-42.5
"9705",1.38588806277115,-1.5,-42.5
"9706",1.22576217692051,-0.5,-42.5
"9707",1.2224811225008,0.5,-42.5
"9708",1.13071594758368,1.5,-42.5
"9709",1.07114972978757,2.5,-42.5
"9710",1.1998745759442,3.5,-42.5
"9711",1.24947988834123,4.5,-42.5
"9712",1.21988376809143,5.5,-42.5
"9713",1.03725981619057,6.5,-42.5
"9714",0.950708678898175,7.5,-42.5
"9715",0.903804289335584,8.5,-42.5
"9716",0.853867456810575,9.5,-42.5
"9717",1.07443856141028,10.5,-42.5
"9718",1.64802454146601,11.5,-42.5
"9719",2.07375770874108,12.5,-42.5
"9720",1.99050955049192,13.5,-42.5
"9721",1.61404942386342,14.5,-42.5
"9722",2.4737999862975,15.5,-42.5
"9723",3.40775215101998,16.5,-42.5
"9724",2.95515086830112,17.5,-42.5
"9725",3.56224093743723,18.5,-42.5
"9726",3.64557082733396,19.5,-42.5
"9727",3.48346883065732,20.5,-42.5
"9728",3.7305078799961,21.5,-42.5
"9729",4.01885315980711,22.5,-42.5
"9730",3.6122504128054,23.5,-42.5
"9731",2.76906452727347,24.5,-42.5
"9732",1.96559404751966,25.5,-42.5
"9733",2.44111766588106,26.5,-42.5
"9734",2.33102108134053,27.5,-42.5
"9735",3.08652425052501,28.5,-42.5
"9736",3.71634853356356,29.5,-42.5
"9737",2.37358149826477,30.5,-42.5
"9738",2.162619050225,31.5,-42.5
"9739",2.51892353405434,32.5,-42.5
"9740",2.06714578183181,33.5,-42.5
"9741",1.59134141612532,34.5,-42.5
"9742",1.63050646603022,35.5,-42.5
"9743",1.47122417354786,36.5,-42.5
"9744",1.56642103523608,37.5,-42.5
"9745",1.42928816320206,38.5,-42.5
"9746",1.25459877225178,39.5,-42.5
"9747",1.50926174273335,40.5,-42.5
"9748",1.52818465868395,41.5,-42.5
"9749",1.6682153406367,42.5,-42.5
"9750",1.41461180275652,43.5,-42.5
"9751",1.2579737811766,44.5,-42.5
"9752",1.31051533556881,45.5,-42.5
"9753",1.03504940494776,46.5,-42.5
"9754",1.02412411330963,47.5,-42.5
"9755",0.887710582367518,48.5,-42.5
"9756",1.32594433578721,49.5,-42.5
"9757",1.14412633640458,50.5,-42.5
"9758",1.25048756958233,51.5,-42.5
"9759",1.46393612788081,52.5,-42.5
"9760",1.46828496316004,53.5,-42.5
"9761",1.53442113783094,54.5,-42.5
"9762",2.27909691050636,55.5,-42.5
"9763",3.19897026342661,56.5,-42.5
"9764",3.27842358927919,57.5,-42.5
"9765",3.25155488829875,58.5,-42.5
"9766",3.62571196101348,59.5,-42.5
"9767",3.50773445281743,60.5,-42.5
"9768",3.04058461016745,61.5,-42.5
"9769",2.71179349845191,62.5,-42.5
"9770",2.83927322729337,63.5,-42.5
"9771",3.19539177399848,64.5,-42.5
"9772",2.66845828165122,65.5,-42.5
"9773",2.14792882971345,66.5,-42.5
"9774",2.30570776107804,67.5,-42.5
"9775",2.60154078945665,68.5,-42.5
"9776",2.19398107330989,69.5,-42.5
"9777",2.16463797200068,70.5,-42.5
"9778",1.9801251176435,71.5,-42.5
"9779",2.03844828581929,72.5,-42.5
"9780",1.93921830336078,73.5,-42.5
"9781",1.6313250222717,74.5,-42.5
"9782",1.58562770450745,75.5,-42.5
"9783",1.81857413962943,76.5,-42.5
"9784",1.57719003997028,77.5,-42.5
"9785",1.47770669927016,78.5,-42.5
"9786",1.61654056759674,79.5,-42.5
"9787",1.43204288097574,80.5,-42.5
"9788",1.39730612193479,81.5,-42.5
"9789",1.35106093994424,82.5,-42.5
"9790",1.3651262746931,83.5,-42.5
"9791",1.32902477088948,84.5,-42.5
"9792",1.12417290465392,85.5,-42.5
"9793",1.21894071629858,86.5,-42.5
"9794",1.09608565737065,87.5,-42.5
"9795",1.23832953184228,88.5,-42.5
"9796",1.37005698178817,89.5,-42.5
"9797",1.16169052367786,90.5,-42.5
"9798",0.992852591562795,91.5,-42.5
"9799",1.12745396241775,92.5,-42.5
"9800",1.34778510500365,93.5,-42.5
"9801",1.42618455165802,94.5,-42.5
"9802",1.33834800059037,95.5,-42.5
"9803",1.0995562723788,96.5,-42.5
"9804",1.13268139334511,97.5,-42.5
"9805",1.14530933629862,98.5,-42.5
"9806",1.15411936265118,99.5,-42.5
"9807",0.998566248927694,100.5,-42.5
"9808",1.04116575723984,101.5,-42.5
"9809",0.994476279279507,102.5,-42.5
"9810",1.02211869496605,103.5,-42.5
"9811",1.08716285860091,104.5,-42.5
"9812",0.999364455633068,105.5,-42.5
"9813",1.05351192891503,106.5,-42.5
"9814",1.02484540845609,107.5,-42.5
"9815",1.18889453769248,108.5,-42.5
"9816",1.27696459770449,109.5,-42.5
"9817",1.31486018020645,110.5,-42.5
"9818",1.318375833852,111.5,-42.5
"9819",1.54588962283996,112.5,-42.5
"9820",1.23014742781848,113.5,-42.5
"9821",1.18597102302836,114.5,-42.5
"9822",1.45635060973686,115.5,-42.5
"9823",1.71529784465648,116.5,-42.5
"9824",1.81677858002513,117.5,-42.5
"9825",1.84666362220088,118.5,-42.5
"9826",1.64740605255286,119.5,-42.5
"9827",1.53199120233287,120.5,-42.5
"9828",1.65207471652572,121.5,-42.5
"9829",1.74075789729471,122.5,-42.5
"9830",1.70674684600493,123.5,-42.5
"9831",1.74886328487038,124.5,-42.5
"9832",1.91600918781944,125.5,-42.5
"9833",2.04275555224088,126.5,-42.5
"9834",2.12157432055093,127.5,-42.5
"9835",2.19470525123692,128.5,-42.5
"9836",1.73874069902181,129.5,-42.5
"9837",1.73011966382915,130.5,-42.5
"9838",1.46584859418263,131.5,-42.5
"9839",1.52822390000652,132.5,-42.5
"9840",1.63283679639433,133.5,-42.5
"9841",1.48687289628065,134.5,-42.5
"9842",1.65463722518592,135.5,-42.5
"9843",1.67711829412074,136.5,-42.5
"9844",1.99068250747002,137.5,-42.5
"9845",2.20686043740033,138.5,-42.5
"9846",2.28536679046297,139.5,-42.5
"9847",2.0897439084699,140.5,-42.5
"9848",2.33514025985484,141.5,-42.5
"9849",2.78507125934868,142.5,-42.5
"9850",2.65124954918514,143.5,-42.5
"9851",5.11923800773545,144.5,-42.5
"9852",5.37317306766595,149.5,-42.5
"9853",5.08060044073689,150.5,-42.5
"9854",5.00034956081234,151.5,-42.5
"9855",4.50624944707786,152.5,-42.5
"9856",4.30776698604899,153.5,-42.5
"9857",3.93426519231533,154.5,-42.5
"9858",4.07164794805039,155.5,-42.5
"9859",3.99875577652443,156.5,-42.5
"9860",3.30589698774036,157.5,-42.5
"9861",3.59891698083708,158.5,-42.5
"9862",3.89078812397806,159.5,-42.5
"9863",3.68609529270003,160.5,-42.5
"9864",3.07157485871849,161.5,-42.5
"9865",2.68501971668113,162.5,-42.5
"9866",3.33848911335103,163.5,-42.5
"9867",4.362635828648,164.5,-42.5
"9868",4.47330679638151,165.5,-42.5
"9869",3.9634167993387,166.5,-42.5
"9870",3.74739648130932,167.5,-42.5
"9871",3.93109145741909,168.5,-42.5
"9872",4.45660753463686,169.5,-42.5
"9873",7.70277973316864,170.5,-42.5
"9874",8.44320610303879,174.5,-42.5
"9875",9.15104275159177,175.5,-42.5
"9876",6.59820896751487,176.5,-42.5
"9877",5.61569160360424,177.5,-42.5
"9878",5.42442005607629,178.5,-42.5
"9879",6.55073554891115,179.5,-42.5
"9880",4.20926835892761,-179.5,-41.5
"9881",4.81388157751137,-178.5,-41.5
"9882",4.07993022415821,-177.5,-41.5
"9883",3.39726177203626,-176.5,-41.5
"9884",3.35980079932543,-175.5,-41.5
"9885",3.57204839526183,-174.5,-41.5
"9886",2.60383760091509,-173.5,-41.5
"9887",2.84019762566253,-172.5,-41.5
"9888",2.70345543579832,-171.5,-41.5
"9889",2.17306927635675,-170.5,-41.5
"9890",1.71654407894983,-169.5,-41.5
"9891",1.41614312481323,-168.5,-41.5
"9892",1.40126189635031,-167.5,-41.5
"9893",1.22305555353554,-166.5,-41.5
"9894",1.15434859552547,-165.5,-41.5
"9895",1.08375508309366,-164.5,-41.5
"9896",1.12801905111856,-163.5,-41.5
"9897",1.14401353086348,-162.5,-41.5
"9898",1.1385167869869,-161.5,-41.5
"9899",1.12184615162233,-160.5,-41.5
"9900",1.02001154009232,-159.5,-41.5
"9901",1.00881081863153,-158.5,-41.5
"9902",1.06073399066865,-157.5,-41.5
"9903",1.01914233307784,-156.5,-41.5
"9904",0.893969150983199,-155.5,-41.5
"9905",0.926701072449366,-154.5,-41.5
"9906",1.0307956597946,-153.5,-41.5
"9907",1.03091369500298,-152.5,-41.5
"9908",0.993834938081911,-151.5,-41.5
"9909",1.01259936444408,-150.5,-41.5
"9910",0.941464163101584,-149.5,-41.5
"9911",1.07987084501595,-148.5,-41.5
"9912",0.889403868379705,-147.5,-41.5
"9913",0.823847984205644,-146.5,-41.5
"9914",0.730880337030375,-145.5,-41.5
"9915",0.722735689493073,-144.5,-41.5
"9916",0.721044234379878,-143.5,-41.5
"9917",0.727372406716158,-142.5,-41.5
"9918",0.710508537059616,-141.5,-41.5
"9919",0.750635302248904,-140.5,-41.5
"9920",0.711523149123748,-139.5,-41.5
"9921",0.688925395750612,-138.5,-41.5
"9922",0.741209772910971,-137.5,-41.5
"9923",0.711337344663901,-136.5,-41.5
"9924",0.708245559356267,-135.5,-41.5
"9925",0.745599414608478,-134.5,-41.5
"9926",0.757718407888397,-133.5,-41.5
"9927",0.725713371119265,-132.5,-41.5
"9928",0.780348808980199,-131.5,-41.5
"9929",0.783148470339978,-130.5,-41.5
"9930",0.741282965149817,-129.5,-41.5
"9931",0.693595647000907,-128.5,-41.5
"9932",0.813080811420271,-127.5,-41.5
"9933",0.755753109504645,-126.5,-41.5
"9934",0.74807897760505,-125.5,-41.5
"9935",0.676087005673002,-124.5,-41.5
"9936",0.661379718055646,-123.5,-41.5
"9937",0.667375991028094,-122.5,-41.5
"9938",0.63021728501716,-121.5,-41.5
"9939",0.692119660440175,-120.5,-41.5
"9940",0.689886889086656,-119.5,-41.5
"9941",0.684544558912046,-118.5,-41.5
"9942",0.693180751739564,-117.5,-41.5
"9943",0.660796446608956,-116.5,-41.5
"9944",0.67110945634797,-115.5,-41.5
"9945",0.669234513787492,-114.5,-41.5
"9946",0.690476293791395,-113.5,-41.5
"9947",0.638520200548102,-112.5,-41.5
"9948",0.627526481368517,-111.5,-41.5
"9949",0.648388262673308,-110.5,-41.5
"9950",0.690098736367373,-109.5,-41.5
"9951",0.663649001514493,-108.5,-41.5
"9952",0.593938172059086,-107.5,-41.5
"9953",0.628968280515986,-106.5,-41.5
"9954",0.611180292160441,-105.5,-41.5
"9955",0.584068753061438,-104.5,-41.5
"9956",0.570852949825161,-103.5,-41.5
"9957",0.595982998200501,-102.5,-41.5
"9958",0.59666331793844,-101.5,-41.5
"9959",0.589581538195528,-100.5,-41.5
"9960",0.639836581622919,-99.5,-41.5
"9961",0.621891878786723,-98.5,-41.5
"9962",0.60694801961238,-97.5,-41.5
"9963",0.584592680390874,-96.5,-41.5
"9964",0.595121677794024,-95.5,-41.5
"9965",0.594890931856744,-94.5,-41.5
"9966",0.568113111388862,-93.5,-41.5
"9967",0.617727838415113,-92.5,-41.5
"9968",0.599190200285548,-91.5,-41.5
"9969",0.641328993344576,-90.5,-41.5
"9970",0.641660626823389,-89.5,-41.5
"9971",0.636054263194361,-88.5,-41.5
"9972",0.679956053598735,-87.5,-41.5
"9973",0.632467160056269,-86.5,-41.5
"9974",0.687688044587174,-85.5,-41.5
"9975",0.73151954444945,-84.5,-41.5
"9976",0.81611523664966,-83.5,-41.5
"9977",0.918822411602125,-82.5,-41.5
"9978",0.958393989359006,-81.5,-41.5
"9979",0.962982522669622,-80.5,-41.5
"9980",1.35771330892744,-79.5,-41.5
"9981",2.04897819312778,-78.5,-41.5
"9982",3.87208888694521,-77.5,-41.5
"9983",4.10118358425612,-76.5,-41.5
"9984",5.97952906581407,-75.5,-41.5
"9985",12,-74.5,-41.5
"9986",12,-57.5,-41.5
"9987",4.20262006413258,-56.5,-41.5
"9988",5.99080329129837,-55.5,-41.5
"9989",6.44974339723889,-54.5,-41.5
"9990",5.13595400745483,-53.5,-41.5
"9991",7.27872764991598,-52.5,-41.5
"9992",5.62576410631619,-51.5,-41.5
"9993",6.88229516033752,-50.5,-41.5
"9994",5.77909847711014,-49.5,-41.5
"9995",7.64693950680955,-48.5,-41.5
"9996",5.18684949938189,-47.5,-41.5
"9997",4.46045171090625,-46.5,-41.5
"9998",4.4042882936788,-45.5,-41.5
"9999",4.71901217200357,-44.5,-41.5
"10000",4.72248614417933,-43.5,-41.5
"10001",4.15441928983005,-42.5,-41.5
"10002",4.38648108924363,-41.5,-41.5
"10003",3.46683944264319,-40.5,-41.5
"10004",3.43219449808263,-39.5,-41.5
"10005",3.89266410633376,-38.5,-41.5
"10006",4.16585941703698,-37.5,-41.5
"10007",4.058797570625,-36.5,-41.5
"10008",4.08753832717977,-35.5,-41.5
"10009",4.81324148942017,-34.5,-41.5
"10010",4.0793776034241,-33.5,-41.5
"10011",3.79423378200503,-32.5,-41.5
"10012",4.2191343331705,-31.5,-41.5
"10013",4.64705524940493,-30.5,-41.5
"10014",5.42927599624882,-29.5,-41.5
"10015",4.79064425152471,-28.5,-41.5
"10016",4.4425247663231,-27.5,-41.5
"10017",3.80573133134904,-26.5,-41.5
"10018",3.47491582791223,-25.5,-41.5
"10019",3.87660240795353,-24.5,-41.5
"10020",3.75687376939244,-23.5,-41.5
"10021",4.04760315284131,-22.5,-41.5
"10022",4.0881447040667,-21.5,-41.5
"10023",3.58261505773809,-20.5,-41.5
"10024",3.015565944059,-19.5,-41.5
"10025",3.0228362334777,-18.5,-41.5
"10026",3.1171817260023,-17.5,-41.5
"10027",3.07829079406828,-16.5,-41.5
"10028",3.29268016657995,-15.5,-41.5
"10029",3.2363142699934,-14.5,-41.5
"10030",2.56015738252235,-13.5,-41.5
"10031",2.05887315912378,-12.5,-41.5
"10032",2.24869386596267,-11.5,-41.5
"10033",2.22497093349464,-10.5,-41.5
"10034",1.9676452900625,-9.5,-41.5
"10035",1.89196225905772,-8.5,-41.5
"10036",1.65775818811779,-7.5,-41.5
"10037",1.69811151124966,-6.5,-41.5
"10038",1.79570188389745,-5.5,-41.5
"10039",1.83022601826405,-4.5,-41.5
"10040",2.02142518030802,-3.5,-41.5
"10041",2.05181134069479,-2.5,-41.5
"10042",1.83939830281452,-1.5,-41.5
"10043",1.44451666978571,-0.5,-41.5
"10044",1.36060488965822,0.5,-41.5
"10045",1.49591661764327,1.5,-41.5
"10046",1.38301571876809,2.5,-41.5
"10047",1.54389984815316,3.5,-41.5
"10048",1.4559316739275,4.5,-41.5
"10049",1.60688602743113,5.5,-41.5
"10050",1.60319815011441,6.5,-41.5
"10051",1.65314080335509,7.5,-41.5
"10052",1.51760683799725,8.5,-41.5
"10053",1.20680797002763,9.5,-41.5
"10054",1.51719367898403,10.5,-41.5
"10055",3.03848740356477,11.5,-41.5
"10056",3.94921990933821,12.5,-41.5
"10057",3.35285361113971,13.5,-41.5
"10058",3.45060626897703,14.5,-41.5
"10059",4.12278563398639,15.5,-41.5
"10060",3.93420875542256,16.5,-41.5
"10061",4.96595533336325,17.5,-41.5
"10062",4.70374485978756,18.5,-41.5
"10063",5.69020856124329,19.5,-41.5
"10064",5.04613416230965,20.5,-41.5
"10065",5.11006694266066,21.5,-41.5
"10066",4.65161588659174,22.5,-41.5
"10067",4.33209649262973,23.5,-41.5
"10068",4.62800512119531,24.5,-41.5
"10069",4.26877961443283,25.5,-41.5
"10070",4.57283993674574,26.5,-41.5
"10071",4.66802314642668,27.5,-41.5
"10072",4.35387286547719,28.5,-41.5
"10073",4.18936689595041,29.5,-41.5
"10074",4.48421934850548,30.5,-41.5
"10075",3.52130645630519,31.5,-41.5
"10076",3.14877666060483,32.5,-41.5
"10077",3.85485884232849,33.5,-41.5
"10078",4.07076452894046,34.5,-41.5
"10079",4.13884577563749,35.5,-41.5
"10080",4.12117477075421,36.5,-41.5
"10081",3.79659978596926,37.5,-41.5
"10082",4.39315809055464,38.5,-41.5
"10083",3.52387515258942,39.5,-41.5
"10084",2.90062998277283,40.5,-41.5
"10085",3.22850004706415,41.5,-41.5
"10086",2.97288523221961,42.5,-41.5
"10087",2.80441167747534,43.5,-41.5
"10088",2.75952281141039,44.5,-41.5
"10089",2.63598444969603,45.5,-41.5
"10090",2.83954404785532,46.5,-41.5
"10091",2.85836557348704,47.5,-41.5
"10092",2.69010418025787,48.5,-41.5
"10093",2.17630673225554,49.5,-41.5
"10094",2.21380716560748,50.5,-41.5
"10095",2.68134621179249,51.5,-41.5
"10096",3.54309450504961,52.5,-41.5
"10097",2.59537489994547,53.5,-41.5
"10098",2.64284747330776,54.5,-41.5
"10099",3.20544604971968,55.5,-41.5
"10100",4.44466746229707,56.5,-41.5
"10101",4.16903138370938,57.5,-41.5
"10102",3.46917491848992,58.5,-41.5
"10103",3.23451395539175,59.5,-41.5
"10104",3.04145429207904,60.5,-41.5
"10105",2.98843839356085,61.5,-41.5
"10106",2.80642066484364,62.5,-41.5
"10107",3.24180394836161,63.5,-41.5
"10108",3.08395838676329,64.5,-41.5
"10109",2.73732789055356,65.5,-41.5
"10110",2.62824495153185,66.5,-41.5
"10111",2.33974299556333,67.5,-41.5
"10112",2.46254233761704,68.5,-41.5
"10113",2.16972190187545,69.5,-41.5
"10114",2.18900848545397,70.5,-41.5
"10115",2.21219141972403,71.5,-41.5
"10116",2.2726656262865,72.5,-41.5
"10117",2.05726481408664,73.5,-41.5
"10118",1.98186770228056,74.5,-41.5
"10119",2.14599805861561,75.5,-41.5
"10120",1.99296420957856,76.5,-41.5
"10121",1.94097930485684,77.5,-41.5
"10122",1.80304254749199,78.5,-41.5
"10123",1.62517417965174,79.5,-41.5
"10124",1.65824414948664,80.5,-41.5
"10125",1.60466070943408,81.5,-41.5
"10126",1.49395750391951,82.5,-41.5
"10127",1.54253890635163,83.5,-41.5
"10128",1.30847461120921,84.5,-41.5
"10129",1.40186567031899,85.5,-41.5
"10130",1.28857592598592,86.5,-41.5
"10131",1.28385933023803,87.5,-41.5
"10132",1.25311271759625,88.5,-41.5
"10133",1.35697283906616,89.5,-41.5
"10134",1.23205177071566,90.5,-41.5
"10135",1.27156974289674,91.5,-41.5
"10136",1.2065013330021,92.5,-41.5
"10137",1.48740189596265,93.5,-41.5
"10138",1.39407980968321,94.5,-41.5
"10139",1.30177832907116,95.5,-41.5
"10140",1.24572404776614,96.5,-41.5
"10141",1.20507714164395,97.5,-41.5
"10142",1.2771708859326,98.5,-41.5
"10143",1.25802266708633,99.5,-41.5
"10144",1.1585398244724,100.5,-41.5
"10145",1.1394414959343,101.5,-41.5
"10146",1.24591541469641,102.5,-41.5
"10147",1.24484289704606,103.5,-41.5
"10148",1.14786511431398,104.5,-41.5
"10149",1.28622521665351,105.5,-41.5
"10150",1.38100771387984,106.5,-41.5
"10151",1.29715778801254,107.5,-41.5
"10152",1.21211997806567,108.5,-41.5
"10153",1.31762848815746,109.5,-41.5
"10154",1.55798306727441,110.5,-41.5
"10155",1.52828995744475,111.5,-41.5
"10156",1.76896299875253,112.5,-41.5
"10157",1.70227674546852,113.5,-41.5
"10158",1.93278839286618,114.5,-41.5
"10159",2.31069879144109,115.5,-41.5
"10160",2.26674632392048,116.5,-41.5
"10161",1.95504052038844,117.5,-41.5
"10162",1.93285020552818,118.5,-41.5
"10163",2.16313319734398,119.5,-41.5
"10164",2.30214531653667,120.5,-41.5
"10165",2.0235615404406,121.5,-41.5
"10166",2.25881598561172,122.5,-41.5
"10167",2.10075701999457,123.5,-41.5
"10168",2.13141902659769,124.5,-41.5
"10169",2.14874602548735,125.5,-41.5
"10170",2.47144843285395,126.5,-41.5
"10171",2.31459599762714,127.5,-41.5
"10172",1.82772791994654,128.5,-41.5
"10173",1.72601881154264,129.5,-41.5
"10174",1.50564997270779,130.5,-41.5
"10175",1.68602625115038,131.5,-41.5
"10176",1.69387686593816,132.5,-41.5
"10177",1.66637530254833,133.5,-41.5
"10178",1.73344776271644,134.5,-41.5
"10179",1.85771154023935,135.5,-41.5
"10180",2.38882460973598,136.5,-41.5
"10181",2.41166234470113,137.5,-41.5
"10182",2.49128128175563,138.5,-41.5
"10183",2.48974016671066,139.5,-41.5
"10184",2.51732977499685,140.5,-41.5
"10185",2.74112030900742,141.5,-41.5
"10186",2.6304829057835,142.5,-41.5
"10187",3.07056024903745,143.5,-41.5
"10188",5.13437910719975,144.5,-41.5
"10189",5.7477376786742,149.5,-41.5
"10190",5.29113857199379,150.5,-41.5
"10191",4.46809809544729,151.5,-41.5
"10192",4.31800620500975,152.5,-41.5
"10193",4.75824306308155,153.5,-41.5
"10194",4.14449898315337,154.5,-41.5
"10195",4.477626628305,155.5,-41.5
"10196",3.93099708605424,156.5,-41.5
"10197",3.79415168044098,157.5,-41.5
"10198",3.51574722198098,158.5,-41.5
"10199",4.08220736101043,159.5,-41.5
"10200",4.0072633464971,160.5,-41.5
"10201",3.83301039276837,161.5,-41.5
"10202",3.59496767442486,162.5,-41.5
"10203",3.61248485360345,163.5,-41.5
"10204",3.51273551854038,164.5,-41.5
"10205",3.59619263379458,165.5,-41.5
"10206",3.24452812323182,166.5,-41.5
"10207",3.10621841671407,167.5,-41.5
"10208",3.18508559110705,168.5,-41.5
"10209",3.32670188345829,169.5,-41.5
"10210",3.66790526249577,170.5,-41.5
"10211",12,171.5,-41.5
"10212",6.15097337933457,176.5,-41.5
"10213",5.07301727443964,177.5,-41.5
"10214",4.47280108907642,178.5,-41.5
"10215",5.10035415065542,179.5,-41.5
"10216",3.935901908495,-179.5,-40.5
"10217",4.08267902675772,-178.5,-40.5
"10218",2.74745535299168,-177.5,-40.5
"10219",2.80522653045271,-176.5,-40.5
"10220",3.31637612225281,-175.5,-40.5
"10221",3.03360990699253,-174.5,-40.5
"10222",2.85485678164063,-173.5,-40.5
"10223",2.30484250815257,-172.5,-40.5
"10224",2.421679230616,-171.5,-40.5
"10225",2.29091379795239,-170.5,-40.5
"10226",2.06077572722447,-169.5,-40.5
"10227",1.50028706895367,-168.5,-40.5
"10228",1.39167332892011,-167.5,-40.5
"10229",1.15668295786215,-166.5,-40.5
"10230",1.09732271812545,-165.5,-40.5
"10231",1.02549865319705,-164.5,-40.5
"10232",1.00663751974945,-163.5,-40.5
"10233",0.986398426971504,-162.5,-40.5
"10234",1.02846745447281,-161.5,-40.5
"10235",0.996510994531582,-160.5,-40.5
"10236",1.03666537443559,-159.5,-40.5
"10237",0.915181361326368,-158.5,-40.5
