"","Latitude","Longitude","X100","NPP","W","K","z_star"
"4033",-58.5,-130.5,2.497,249.878666666667,6.11777747202201,0.0238706567,256.288611951845
"4034",-58.5,-129.5,2.689,243.220011111111,6.26427387492503,0.0251246279,249.328025866008
"4035",-58.5,-128.5,2.928,217.413355555556,6.40105204934654,0.0266855608,239.869497115704
"4036",-58.5,-127.5,2.948,197.361733333333,6.36137959320818,0.0268161828,237.221667254154
"4037",-58.5,-126.5,2.813,210.530844444444,6.28027133233965,0.0259344843,242.159098275945
"4038",-58.5,-125.5,3.072,230.257688888889,6.56800874672005,0.0276260392,237.747029140538
"4039",-58.5,-124.5,2.576,210.714611111111,6.07753536553238,0.0243866136,249.21604390092
"4040",-58.5,-123.5,2.821,228.736022222222,6.33879465690191,0.0259867331,243.924260602881
"4041",-58.5,-122.5,2.876,230.3376,6.39196106220248,0.0263459436,242.616516578381
"4042",-58.5,-121.5,2.792,246.560777777778,6.36400402687187,0.0257973312,246.692341061694
"4043",-58.5,-120.5,3.123,232.4851,6.62127971010141,0.0279591253,236.81998771619
"4044",-58.5,-119.5,3.245,225.165555555556,6.71228772612669,0.0287559195,233.422816687419
"4045",-58.5,-118.5,3.136,227.017966666667,6.61699337122557,0.0280440296,235.950163567991
"4046",-58.5,-117.5,3.228,239.872988888889,6.74078552666894,0.0286448908,235.322437559055
"4047",-58.5,-116.5,3.478,245.355255555556,6.99598254192572,0.0302776658,231.060828405264
"4048",-58.5,-115.5,3.721,231.027466666667,7.18962651988048,0.0318647231,225.629656260232
"4049",-58.5,-114.5,3.653,256.841988888889,7.20502299958684,0.0314206083,229.308832305033
"4050",-58.5,-113.5,3.319,236.739688888889,6.81688260467683,0.0292392209,233.141732058833
"4051",-58.5,-112.5,3.087,231.278444444444,6.58471175147732,0.0277240057,237.509392500137
"4052",-58.5,-111.5,3.561,222.9959,7.00643180411863,0.0308197471,227.335798096754
"4053",-58.5,-110.5,2.925,211.655911111111,6.3818864542357,0.0266659675,239.327016889063
"4054",-58.5,-109.5,3.925,208.750255555556,7.32258750364299,0.0331970675,220.579347969305
"4055",-58.5,-108.5,3.749,211.207788888889,7.15374925154246,0.0320475939,223.222662951382
"4056",-58.5,-107.5,4.063,246.731666666667,7.59244181253472,0.0340983593,222.662965855214
"4057",-58.5,-106.5,4.412,251.906277777778,7.98780803812354,0.0363777132,219.579718884681
"4058",-58.5,-105.5,4.372,228.8923,7.86201147813788,0.0361164692,217.684941310317
"4059",-58.5,-104.5,4.473,224.940777777778,7.95888848412522,0.0367761103,216.414634913829
"4060",-58.5,-103.5,4.411,230.817111111111,7.91151338908924,0.0363711821,217.521480806895
"4061",-58.5,-102.5,4.61,237.035,8.15580260099008,0.037670871,216.501566979698
"4062",-58.5,-101.5,4.488,222.967366666667,7.96842076348222,0.0368740768,216.098176686615
"4063",-58.5,-100.5,4.438,219.282077777778,7.90024138036938,0.0365475218,216.163531513904
"4064",-58.5,-99.5,4.344,214.578222222222,7.78139893300713,0.0359335984,216.549393311167
"4065",-58.5,-98.5,4.462,222.8356,7.93924628951872,0.0367042682,216.30308078227
"4066",-58.5,-97.5,4.511,230.719722222222,8.02174300545901,0.0370242921,216.661617291503
"4067",-58.5,-96.5,4.61,238.784188888889,8.16220343004428,0.037670871,216.67148152864
"4068",-58.5,-95.5,4.509,244.499344444444,8.06923179275319,0.0370112299,218.021173966802
"4069",-58.5,-94.5,4.355,253.561344444444,7.93074437119309,0.0360054405,220.265167181973
"4070",-58.5,-93.5,4.11,241.706266666667,7.62492977488564,0.034405321,221.620654981991
"4071",-58.5,-92.5,4.122,239.735911111111,7.63089429784344,0.0344836942,221.28993064332
"4072",-58.5,-91.5,4.17,233.4899,7.66041579912962,0.034797187,220.144685808356
"4073",-58.5,-90.5,4.572,241.596455555556,8.12951235411132,0.0374226892,217.234852115099
"4074",-58.5,-89.5,4.699,251.325077777778,8.31027112079844,0.0382521389,217.249841702275
"4075",-58.5,-88.5,4.42,237.7113,7.94593408548262,0.036429962,218.115354758883
"4076",-58.5,-87.5,4.601,236.812333333333,8.14480706878662,0.0376120911,216.547573681343
"4077",-58.5,-86.5,4.503,239.229222222222,8.04347992279304,0.0369720433,217.555731435407
"4078",-58.5,-85.5,4.86,236.808888888889,8.44292690909064,0.039303646,214.812816833599
"4079",-58.5,-84.5,4.623,216.948455555556,8.09725630011949,0.0377557753,214.464045189915
"4080",-58.5,-83.5,4.586,207.586433333333,8.02202344996183,0.0375141246,213.840081182698
"4081",-58.5,-82.5,4.992,214.870044444444,8.51484822333977,0.0401657512,211.992754248295
"4082",-58.5,-81.5,4.825,224.435333333333,8.35551155013899,0.0390750575,213.83235456887
"4083",-58.5,-80.5,4.815,231.506422222222,8.3704256576755,0.0390097465,214.572675002528
"4084",-58.5,-79.5,4.851,232.525666666667,8.41620306962819,0.0392448661,214.453606445817
"4085",-58.5,-78.5,4.675,239.651333333333,8.23938152121991,0.0380953925,216.282888310441
"4086",-58.5,-77.5,4.883,254.984222222222,8.53924972108093,0.0394538613,216.436349693381
"4087",-58.5,-76.5,4.781,253.644777777778,8.41414721991008,0.0387876891,216.928293877402
"4088",-58.5,-75.5,4.695,247.707666666667,8.29219418371995,0.0382260145,216.925418257243
"4089",-58.5,-74.5,4.905,264.010888888889,8.60011245783723,0.0395975455,217.188018834077
"4090",-58.5,-73.5,4.785,245.984777777778,8.38994684410028,0.0388138135,216.158786976711
"4091",-58.5,-72.5,4.997,250.466222222222,8.65788434761431,0.0401984067,215.378793797176
"4092",-58.5,-71.5,4.853,247.585,8.47559198953844,0.0392579283,215.895039717071
"4093",-58.5,-70.5,4.8,244.044,8.40011834129975,0.03891178,215.875972296815
"4094",-58.5,-69.5,4.624,215.523811111111,8.09320747132544,0.0377623064,214.319734223793
"4095",-58.5,-68.5,4.2,239.879422222222,7.71445669065414,0.03499312,220.456383730692
"4096",-58.5,-67.5,3.254,256.5848,6.81605320640113,0.0288146994,236.547781109288
"4097",-58.5,-66.5,2.333,242.109,5.95928467022655,0.0227995563,261.377221197351
"4098",-58.5,-65.5,3.374,194.392477777778,6.73989080047707,0.0295984314,227.711080678318
"4099",-58.5,-64.5,2.301,204.122333333333,5.83265167488969,0.0225905611,258.189765587084
"4100",-58.5,-63.5,2.052,209.378822222222,5.64780666083611,0.0209643172,269.400935263282
"4101",-58.5,-62.5,1.259,218.526322222222,5.07993763183234,0.0157851549,321.817407812218
"4102",-58.5,-61.5,0.547,197.356233333333,4.55842113410646,0.0111350117,409.377309779249
"4103",-58.5,-60.5,0.428,179.208188888889,4.44739860597813,0.0103578108,429.37631241325
"4104",-58.5,-59.5,-0.099,176.762511111111,4.12915658509284,0.0107,385.902484588116
"4105",-58.5,-58.5,0.06,193.800411111111,4.25367951403382,0.01,425.367951403382
"4106",-58.5,-57.5,-0.115,205.382633333333,4.17322218244616,0.0103,405.167202179239
"4107",-58.5,-56.5,-0.128,295.233022222222,4.33699581919229,0.0111,390.720344071378
"4108",-58.5,-55.5,-0.299,316.220755555556,4.27532255954156,0.0105,407.173577099196
"4109",-58.5,-54.5,0.149,341.940055555556,4.60240269309386,0.0115,400.208929834249
"4110",-58.5,-53.5,0.326,332.484577777778,4.69691484081997,0.0119,394.698726119325
"4111",-58.5,-52.5,0.102,289.455011111111,4.46609845613358,0.0105,425.34271010796
"4112",-58.5,-51.5,-0.043,317.435366666667,4.43238548954275,0.0102,434.547597013995
"4113",-58.5,-50.5,0.041,315.993033333333,4.48146726202138,0.0102,439.359535492292
"4114",-58.5,-49.5,0.027,304.007244444444,4.44878771528801,0.0111,400.791686061983
"4115",-58.5,-48.5,0.128,343.183644444444,4.59156706422296,0.012,382.630588685246
"4116",-58.5,-47.5,0.131,300.388811111111,4.50615527480889,0.0116,388.461661621456
"4117",-58.5,-46.5,0.392,268.180744444444,4.60538659941978,0.0101226912,454.956741090727
"4118",-58.5,-45.5,0.223,282.873366666667,4.52835400223256,0.0105,431.271809736434
"4119",-58.5,-44.5,0.235,313.916722222222,4.59949770016591,0.0118,389.787940692026
"4120",-58.5,-43.5,0.17,327.2262875,4.58547745281668,0.0102,449.556613021243
"4121",-58.5,-42.5,-0.151,307.7175,4.34744673607662,0.0103,422.082207386079
"4122",-58.5,-41.5,-0.079,296.3229125,4.36872879613227,0.0107,408.292410853483
"4123",-58.5,-40.5,-0.065,309.101871428571,4.40238606454316,0.0107,411.437949957305
"4124",-58.5,-39.5,-0.101,307.77935,4.37784509235184,0.011,397.985917486531
"4125",-58.5,-38.5,-0.037,367.513157142857,4.53683953775317,0.0113,401.490224579926
"4126",-58.5,-37.5,-0.405,283.927742857143,4.15230248757225,0.0105,395.457379768786
"4127",-58.5,-36.5,-1.033,296.644285714286,3.82744682871313,0.0102,375.239885167954
"4128",-58.5,-35.5,0.291,305.277783333333,4.61746344770873,0.0112,412.273522116851
"4129",-58.5,-34.5,0.227,270.833183333333,4.50646804952701,0.0103,437.521169856991
"4130",-58.5,-33.5,-0.322,249.304316666667,4.13569360992952,0.01,413.569360992952
"4131",-58.5,-32.5,-0.631,235.514433333333,3.93763427103241,0.0116,339.451230261415
"4132",-58.5,-31.5,-0.234,221.540066666667,4.13471114984094,0.01,413.471114984094
"4133",-58.5,-30.5,-0.334,199.339728571429,4.03731674573028,0.0108,373.825624604655
"4134",-58.5,-29.5,-0.707,216.9522,3.86401152613494,0.0107,361.122572535976
"4135",-58.5,-28.5,-1.312,208.62985,3.53954217372255,0.0103,343.644871235199
"4136",-58.5,-27.5,-0.631,235.2351,3.93714099117324,0.011,357.921908288477
"4137",-58.5,-26.5,-0.833,329.120533333333,3.9929255932103,0.0109,366.323448918376
"4138",-58.5,-25.5,-0.977,378.15314,4.00093329194274,0.0111,360.444440715562
"4139",-58.5,-24.5,-1.077,345.76882,3.88888688695476,0.011,353.535171541342
"4140",-58.5,-23.5,-0.069,239.20585,4.26415101676024,0.0118,361.368730233919
"4141",-58.5,-22.5,-0.11,204.02,4.17356805235765,0.0102,409.173338466436
"4142",-58.5,-21.5,0.17,220.857833333333,4.37185752730438,0.0111,393.86103849589
"4143",-58.5,-20.5,-0.484,247.460166666667,4.0403924807301,0.0106,381.16910195567
"4144",-58.5,-19.5,-0.615,297.05965,4.05683853786145,0.0102,397.729268417789
"4145",-58.5,-18.5,-0.423,291.45526,4.15594828834838,0.0117,355.209255414392
"4146",-58.5,-17.5,-0.528,281.223,4.07706401781298,0.0105,388.291811220284
"4147",-58.5,-16.5,-0.355,303.541666666667,4.21816416540693,0.0117,360.526851744182
"4148",-58.5,-15.5,-0.072,279.4576,4.34002280714049,0.0104,417.30988530197
"4149",-58.5,-14.5,-0.375,259.106516666667,4.12346889009833,0.0111,371.483683792642
"4150",-58.5,-13.5,-0.541,240.23272,3.99557917516344,0.0116,344.446480617538
"4151",-58.5,-12.5,-1.109,226.10498,3.66934082687965,0.0119,308.347968645349
"4152",-58.5,-11.5,-1.129,164.500533333333,3.55945120257309,0.0105,338.995352626009
"4153",-58.5,-10.5,-1.009,141.4045,3.58193869750129,0.0113,316.985725442592
"4154",-58.5,-9.5,-1.253,144.283566666667,3.46713106668181,0.0102,339.914810459001
"4155",-58.5,-8.5,-1.222,158.678516666667,3.50463544231403,0.0102,343.591710030787
"4156",-58.5,-7.5,-1.224,170.79095,3.52274785000265,0.0113,311.747597345367
"4157",-58.5,-6.5,-0.863,172.8644,3.70720870119425,0.0114,325.193745718794
"4158",-58.5,-5.5,-0.83,166.484333333333,3.71358704313095,0.011,337.598822102814
"4159",-58.5,-4.5,-1.203,180.772933333333,3.5488837272089,0.0114,311.305590106044
"4160",-58.5,-3.5,-0.893,176.86006,3.69842546585773,0.0107,345.647239799788
"4161",-58.5,-2.5,-1.068,203.90162,3.65371609893539,0.01,365.371609893539
"4162",-58.5,-1.5,-0.992,197.8082,3.68238596926931,0.0105,350.703425644696
"4163",-58.5,-0.5,-0.936,172.147333333333,3.66865453745303,0.0104,352.755243985869
"4164",-58.5,0.5,-1.001,169.328166666667,3.63110997419013,0.0106,342.557544734918
"4165",-58.5,1.5,-1.207,167.4934,3.52585171198501,0.0109,323.472634127066
"4166",-58.5,2.5,-1.382,183.2306,3.46561325204815,0.0111,312.217410094428
"4167",-58.5,3.5,-1.364,201.4184,3.50273918818613,0.0113,309.976919308507
"4168",-58.5,4.5,-1.315,195.3905,3.51712231550235,0.0105,334.964030047842
"4169",-58.5,5.5,-1.229,208.9072,3.58100127262927,0.0114,314.12291865169
"4170",-58.5,6.5,-1.232,204.6984,3.57275994162027,0.0108,330.81110570558
"4171",-58.5,7.5,-1.097,162.88644,3.57270909424825,0.0106,337.048027759269
"4172",-58.5,8.5,-1.14,165.61586,3.55579890520372,0.0102,348.607735804286
"4173",-58.5,9.5,-1.193,186.90568,3.56360146113206,0.0117,304.581321464279
"4174",-58.5,10.5,-1.173,166.51284,3.54097302480098,0.0109,324.8599105322
"4175",-58.5,11.5,-1.2,176.69576,3.54387552137336,0.0103,344.065584599356
"4176",-58.5,12.5,-1.252,174.207,3.51446367946856,0.0113,311.014484908722
"4177",-58.5,13.5,-1.196,186.47004,3.56142193741875,0.011,323.765630674432
"4178",-58.5,14.5,-1.394,191.35156,3.47247019987473,0.0116,299.350879299545
"4179",-58.5,15.5,-1.201,215.88164,3.60620860433087,0.0112,321.98291110097
"4180",-58.5,16.5,-1.308,190.02686,3.51208248147255,0.0112,313.57879298862
"4181",-58.5,17.5,-1.527,223.03326,3.45773804376888,0.0111,311.50793187107
"4182",-58.5,18.5,-1.537,223.92488,3.45432300056049,0.012,287.860250046707
"4183",-58.5,19.5,-1.189,228.2759,3.63235586485174,0.0105,345.938653795403
"4184",-58.5,20.5,-0.939,250.52798,3.7983330302281,0.0108,351.697502798898
"4185",-58.5,21.5,-0.732,206.51662,3.83264613565144,0.0116,330.400528935469
"4186",-58.5,22.5,-0.566,232.15702,3.96734264751403,0.0114,348.012512939827
"4187",-58.5,23.5,-0.328,212.7408,4.06503965914738,0.0109,372.939418270402
"4188",-58.5,24.5,-0.654,162.85518,3.79923585389289,0.0117,324.721013153239
"4189",-58.5,25.5,-0.466,135.33404,3.85184296411053,0.0107,359.985323748648
"4190",-58.5,26.5,-0.159,111.714842857143,3.97717233508138,0.0118,337.048502972998
"4191",-58.5,27.5,-0.16,135.23442,4.01878985159429,0.0111,362.053139783269
"4192",-58.5,28.5,-0.241,139.93554,3.98224694281745,0.012,331.853911901454
"4193",-58.5,29.5,-0.25,105.269228571429,3.91591551065048,0.0101,387.714406995097
"4194",-58.5,30.5,-0.249,102.004942857143,3.91072946318707,0.0114,343.046444139217
"4195",-58.5,31.5,-0.119,136.80788,4.04457894902279,0.0103,392.67756786629
"4196",-58.5,32.5,-0.071,126.98884,4.05372482183404,0.01,405.372482183404
"4197",-58.5,33.5,-0.098,121.2375,4.02815721709105,0.0101,398.827447236738
"4198",-58.5,34.5,0.012,122.79898,4.09299788563752,0.0119,343.949402154413
"4199",-58.5,35.5,-0.277,139.7132,3.96200251794546,0.0117,338.632693841493
"4200",-58.5,36.5,-0.081,130.521383333333,4.05452070161028,0.0107,378.927168374792
"4201",-58.5,37.5,0.149,124.7728,4.1752697942826,0.0106,393.893376819113
"4202",-58.5,38.5,-0.151,128.261816666667,4.01124971172379,0.012,334.270809310316
"4203",-58.5,39.5,-0.467,121.87465,3.82812981938251,0.012,319.010818281876
"4204",-58.5,40.5,-0.51,104.9248,3.77653091466367,0.0103,366.653486860551
"4205",-58.5,41.5,-0.546,121.0268,3.78494241435264,0.0118,320.7578317248
"4206",-58.5,42.5,-0.14,122.61615,4.00721944383803,0.0117,342.497388362225
"4207",-58.5,43.5,-0.282,107.365322222222,3.90222750265816,0.0105,371.640714538872
"4208",-58.5,44.5,-0.394,113.1594375,3.85202986460579,0.0108,356.669431907943
"4209",-58.5,45.5,0.059,120.069244444444,4.11474615678947,0.0106,388.18359969712
"4210",-58.5,46.5,-0.186,113.082455555556,3.96472615099072,0.0118,335.993741609383
"4211",-58.5,47.5,-0.148,101.634488888889,3.96528168193929,0.0108,367.155711290675
"4212",-58.5,48.5,0.271,98.6304555555556,4.1970761433581,0.0107,392.250106855897
"4213",-58.5,49.5,-0.458,102.7947,3.800255332925,0.0106,358.514654049528
"4214",-58.5,50.5,-0.365,99.0724222222222,3.84320830310091,0.0116,331.311060612147
"4215",-58.5,51.5,-0.119,102.951077777778,3.98362686751262,0.0105,379.393035001202
"4216",-58.5,52.5,-0.421,124.556155555556,3.85728662177581,0.0111,347.503299259082
"4217",-58.5,53.5,-0.907,128.683344444444,3.61234330812137,0.011,328.394846192852
"4218",-58.5,54.5,-0.692,118.8079,3.70532223786953,0.0107,346.291797931732
"4219",-58.5,55.5,-1.036,105.502111111111,3.51153857409694,0.012,292.628214508078
"4220",-58.5,56.5,-0.784,101.003455555556,3.62921017158518,0.0114,318.351769437296
"4221",-58.5,57.5,-0.421,116.3467625,3.84311054240483,0.0116,331.302632965933
"4222",-58.5,58.5,-0.318,127.195828571429,3.91746441463465,0.0103,380.336350935402
"4223",-58.5,59.5,0.05,119.2604875,4.10811870885525,0.0116,354.148164556487
"4224",-58.5,60.5,0.116,110.9774625,4.13055286293504,0.0116,356.082143356469
"4225",-58.5,61.5,-0.063,105.3014375,4.01894645783878,0.0105,382.756805508455
"4226",-58.5,62.5,-0.399,101.190166666667,3.82874859785516,0.012,319.062383154596
"4227",-58.5,63.5,-0.063,104.226733333333,4.017009773063,0.0103,390.000948841068
"4228",-58.5,64.5,0.287,103.839155555556,4.21624566684802,0.0108,390.393117300743
"4229",-58.5,65.5,0.262,116.426422222222,4.22542728722554,0.0102,414.257577178974
"4230",-58.5,66.5,0.506,117.4467875,4.37298570452442,0.0108672366,402.400892286123
"4231",-58.5,67.5,0.008,115.836844444444,4.07797258851453,0.0105,388.378341763289
"4232",-58.5,68.5,0.443,114.233511111111,4.32866961845104,0.0104557773,413.997878326181
"4233",-58.5,69.5,-0.134,104.628411111111,3.97833310442262,0.0108,368.364176335428
"4234",-58.5,70.5,-0.18,96.4501888888889,3.93853975366867,0.0105,375.099024158921
"4235",-58.5,71.5,-0.103,103.69375,3.99381381317165,0.0116,344.294294238936
"4236",-58.5,72.5,-0.453,108.713028571429,3.81300138350482,0.0117,325.897554145711
"4237",-58.5,73.5,-0.043,119.378057142857,4.05564290414471,0.0115,352.66460036041
"4238",-58.5,74.5,-0.225,151.410214285714,4.0116934588333,0.0102,393.303280277775
"4239",-58.5,75.5,-0.884,170.945157142857,3.69323797833936,0.0117,315.661365670031
"4240",-58.5,76.5,-0.662,169.091771428571,3.80564937778922,0.0113,336.783130777807
"4241",-58.5,77.5,-0.453,179.412885714286,3.93584472964511,0.0111,354.580606274334
"4242",-58.5,78.5,-0.056,195.1767,4.18832323285531,0.0116,361.06234765994
"4243",-58.5,79.5,-0.069,174.273166666667,4.14175990133526,0.0115,360.153034898718
"4244",-58.5,80.5,-0.085,191.62605,4.16486020747882,0.0106,392.911340328191
"4245",-58.5,81.5,-0.107,184.0137,4.13800961145403,0.01,413.800961145403
"4246",-58.5,82.5,-0.091,256.661566666667,4.28456196427081,0.0103,415.97688973503
"4247",-58.5,83.5,-0.312,407.194516666667,4.44534215974976,0.0117,379.943774337587
"4248",-58.5,84.5,0.249,332.395714285714,4.64679704463595,0.0119,390.487146608063
"4249",-58.5,85.5,0.775,334.780585714286,5.00410348423134,0.0126241025,396.392811626121
"4250",-58.5,86.5,0.876,176.835488888889,4.72770091553181,0.0132837436,355.901247260735
"4251",-58.5,87.5,0.732,144.400611111111,4.56721822688856,0.0123432652,370.017021662028
"4252",-58.5,88.5,0.701,152.838688888889,4.56485109724012,0.0121408011,375.992577395912
"4253",-58.5,89.5,0.634,149.8958,4.51663024641168,0.0117032174,385.9306455686
"4254",-58.5,90.5,0.53,144.084522222222,4.44031049016586,0.011023983,402.786405799597
"4255",-58.5,91.5,0.428,141.886155555556,4.37357350379685,0.0103578108,422.248831171626
"4256",-58.5,92.5,0.189,150.015688888889,4.24631921772579,0.01,424.631921772579
"4257",-58.5,93.5,0.352,142.047533333333,4.32799222499657,0.0103,420.19341990258
"4258",-58.5,94.5,0.223,146.740522222222,4.26014389473094,0.01,426.014389473094
"4259",-58.5,95.5,0.111,137.500411111111,4.17708146928776,0.0111,376.31364588178
"4260",-58.5,96.5,-0.298,140.486488888889,3.95184096199881,0.0119,332.087475798219
"4261",-58.5,97.5,-0.198,132.658866666667,3.9930333018344,0.012,332.752775152867
"4262",-58.5,98.5,-0.243,134.973433333333,3.97229140084703,0.0101,393.296178301686
"4263",-58.5,99.5,-0.604,135.121966666667,3.77840426827284,0.0117,322.940535749815
"4264",-58.5,100.5,-0.255,127.339066666667,3.95212518361544,0.0112,352.868319965664
"4265",-58.5,101.5,-0.275,121.408066666667,3.93069925643522,0.0108,363.953634855113
"4266",-58.5,102.5,-0.064,120.278311111111,4.04547154189917,0.0101,400.5417368217
"4267",-58.5,103.5,-0.228,125.610622222222,3.96389027006652,0.0102,388.616693143776
"4268",-58.5,104.5,0.113,120.879055555556,4.14720958120803,0.0107,387.589680486732
"4269",-58.5,105.5,-0.043,125.454355555556,4.06671049660483,0.0103,394.826261806294
"4270",-58.5,106.5,-0.026,129.914755555556,4.0844806512256,0.0115,355.172230541356
"4271",-58.5,107.5,0.361,119.134466666667,4.28909803893347,0.0107,400.850284012473
"4272",-58.5,108.5,0.28,129.621955555556,4.26114133353073,0.0117,364.200113976985
"4273",-58.5,109.5,0.338,120.311633333333,4.27768488766527,0.0104,411.315854583199
"4274",-58.5,110.5,0.299,117.743866666667,4.24969400278694,0.0102,416.636666939897
"4275",-58.5,111.5,0.731,125.501611111111,4.52804062033794,0.0123367341,367.037222625876
"4276",-58.5,112.5,0.755,128.657355555556,4.54958463582753,0.0124934805,364.156700434881
"4277",-58.5,113.5,0.544,132.038022222222,4.42497528780148,0.0111154184,398.093452586677
"4278",-58.5,114.5,0.786,119.5888,4.55065688103121,0.0126959446,358.433895578845
"4279",-58.5,115.5,0.724,118.881144444444,4.51023117304956,0.0122910164,366.953474494556
"4280",-58.5,116.5,0.712,126.749911111111,4.51864384048372,0.0122126432,369.99720424844
"4281",-58.5,117.5,0.763,129.528277777778,4.55641884594596,0.0125457293,363.184852549462
"4282",-58.5,118.5,0.806,129.956133333333,4.58457498695167,0.0128265666,357.428073304642
"4283",-58.5,119.5,0.637,127.551355555556,4.47345536078184,0.0117228107,381.602627156799
"4284",-58.5,120.5,0.977,132.901666666667,4.70089926738375,0.0139433847,337.141904101932
"4285",-58.5,121.5,1.024,133.018866666667,4.7319157351107,0.0142503464,332.056190234836
"4286",-58.5,122.5,0.785,136.375177777778,4.58441028553895,0.0126894135,361.278343206244
"4287",-58.5,123.5,0.919,137.800377777778,4.67346286728712,0.0135645809,344.534261820586
"4288",-58.5,124.5,0.986,139.687155555556,4.72112134496223,0.0140021646,337.170821785814
"4289",-58.5,125.5,1.313,133.444511111111,4.9265313723127,0.0161378343,305.278346569261
"4290",-58.5,126.5,1.125,129.449488888889,4.79104425881891,0.0149099875,321.331205597517
"4291",-58.5,127.5,1.317,139.338188888889,4.94231424483778,0.0161639587,305.761375450543
"4292",-58.5,128.5,1.726,138.392733333333,5.22879141356716,0.0188351786,277.607742650614
"4293",-58.5,129.5,1.624,135.237588888889,5.1479941605383,0.0181690064,283.339333324154
"4294",-58.5,130.5,1.528,135.932611111111,5.08143532352499,0.0175420208,289.672175256171
"4295",-58.5,131.5,1.545,132.313811111111,5.08517980258937,0.0176530495,288.062399790437
"4296",-58.5,132.5,1.52,131.441766666667,5.06558280558674,0.017489772,289.631151600303
"4297",-58.5,133.5,1.256,137.510166666667,4.89662811747869,0.0157655616,310.590148433322
"4298",-58.5,134.5,1.218,137.781266666667,4.87146101752023,0.0155173798,313.93579846001
"4299",-58.5,135.5,1.154,138.491322222222,4.82991539436607,0.0150993894,319.87488145488
"4300",-58.5,136.5,1.15,140.676688888889,4.83196817816741,0.015073265,320.565463299916
"4301",-58.5,137.5,1.22,141.279566666667,4.88046493869748,0.015530442,314.251515745494
"4302",-58.5,138.5,1.184,137.679755555556,4.84830451438075,0.0152953224,316.979556729105
"4303",-58.5,139.5,1.385,142.149922222222,4.99547934327919,0.0166080735,300.786201559091
"4304",-58.5,140.5,1.411,149.443188888889,5.0299663056771,0.0167778821,299.79745212759
"4305",-58.5,141.5,1.631,154.351366666667,5.19736261317966,0.0182147241,285.338530775751
"4306",-58.5,142.5,1.175,158.545477777778,4.88777948243419,0.0152365425,320.793216862303
"4307",-58.5,143.5,0.949,154.502,4.72824966246714,0.0137605139,343.609962304325
"4308",-58.5,144.5,0.514,129.851588888889,4.40226852716307,0.0109194854,403.157142108828
"4309",-58.5,145.5,0.404,150.063455555556,4.37504433125561,0.0102010644,428.881159818539
"4310",-58.5,146.5,-0.17,140.736488888889,4.02313106463186,0.0109,369.094593085492
"4311",-58.5,147.5,-0.455,134.710944444444,3.85665066171007,0.0117,329.628261684621
"4312",-58.5,148.5,-0.162,130.735411111111,4.00957565283534,0.0111,361.223031786967
"4313",-58.5,149.5,0.447,174.494033333333,4.44972503486012,0.0104819017,424.515051010269
"4314",-58.5,150.5,0.513,164.105333333333,4.46980142454701,0.0109129543,409.586744493836
"4315",-58.5,151.5,0.599,160.321288888889,4.51580702902689,0.0114746289,393.547108876601
"4316",-58.5,152.5,0.371,164.871333333333,4.38406984010628,0.0113,387.97078231029
"4317",-58.5,153.5,0.623,162.071566666667,4.53443364870915,0.0116313753,389.845012456021
"4318",-58.5,154.5,0.892,145.148777777778,4.67135127106869,0.0133882412,348.914484082397
"4319",-58.5,155.5,0.654,145.426555555556,4.52011665873924,0.0118338394,381.965354265264
"4320",-58.5,156.5,0.381,152.319711111111,4.36551475264112,0.0100508491,434.342880806073
"4321",-58.5,157.5,1.385,147.042455555556,5.00645296490916,0.0166080735,301.446941748491
"4322",-58.5,158.5,2.437,150.705977777778,5.80309693542649,0.0234787907,247.163365846883
"4323",-58.5,159.5,2.176,153.196722222222,5.60288247569387,0.0217741736,257.317801291612
"4324",-58.5,160.5,1.692,150.618244444444,5.23278686238381,0.0186131212,281.134303385066
"4325",-58.5,161.5,1.605,178.769355555556,5.23566513666834,0.0180449155,290.146281741709
"4326",-58.5,162.5,2.066,213.759966666667,5.66992253988273,0.0210557526,269.28140008079
"4327",-58.5,163.5,2.961,223.782755555556,6.44883530133994,0.0269010871,239.723966446692
"4328",-58.5,164.5,3.305,219.860444444444,6.75233712253976,0.0291477855,231.658666574851
"4329",-58.5,165.5,4.294,221.200444444444,7.75056729571445,0.0356070434,217.669498942854
"4330",-58.5,166.5,4.145,222.975744444444,7.59796604171068,0.0346339095,219.379392953333
"4331",-58.5,167.5,4.745,224.8078,8.26462354631186,0.0385525695,214.37283308216
"4332",-58.5,168.5,5.267,231.821322222222,8.91366076539717,0.0419618037,212.423203471522
"4333",-58.5,169.5,5.55,235.276888888889,9.28514809564969,0.043810105,211.940786164509
"4334",-58.5,170.5,5.371,257.639555555556,9.1485923677859,0.0426410381,214.549006671249
"4335",-58.5,171.5,5.669,239.954888888889,9.45961617209813,0.0445873059,212.159402349047
"4336",-58.5,172.5,5.515,232.977111111111,9.23062335819407,0.0435815165,211.801334590871
"4337",-58.5,173.5,5.418,233.2434,9.10826371956869,0.0429479998,212.076552155723
"4338",-58.5,174.5,5.366,224.058311111111,9.00558394910717,0.0426083826,211.357094533487
"4339",-58.5,175.5,4.528,230.212977777778,8.03886665650469,0.0371353208,216.474948467516
"4340",-58.5,176.5,4.414,226.913777777778,7.90096460670229,0.0363907754,217.114489038953
"4341",-58.5,177.5,4.112,221.153966666667,7.55706594577881,0.0344183832,219.564815170598
